"state","puma22","ur","stab","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Urban/rural (2022)","State abbr.","PUMA22 name","Total population (2020 Census)","puma22-to-ur allocation factor"
"47","03402","R","TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",1945,0.0168 
"47","03402","U","TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",113849,0.9832 
"47","03403","R","TN","Hamilton County (North)--Soddy-Daisy city",43791,0.3342 
"47","03403","U","TN","Hamilton County (North)--Soddy-Daisy city",87230,0.6658 
"47","03500","R","TN","McMinn, Rhea & Bledsoe Counties--Athens city",83704,0.7354 
"47","03500","U","TN","McMinn, Rhea & Bledsoe Counties--Athens city",30113,0.2646 
"47","03600","R","TN","Bradley & Polk Counties--Cleveland city",52246,0.4141 
"47","03600","U","TN","Bradley & Polk Counties--Cleveland city",73918,0.5859 
"47","03700","R","TN","Loudon & Monroe Counties--Lenoir City",53470,0.5287 
"47","03700","U","TN","Loudon & Monroe Counties--Lenoir City",47666,0.4713 
"48","00100","R","TX","Panhandle Regional Planning Commission--Outside Potter & Randall Counties",93949,0.5366 
"48","00100","U","TX","Panhandle Regional Planning Commission--Outside Potter & Randall Counties",81131,0.4634 
"48","00200","R","TX","Panhandle Regional Planning Commission (Potter County)--Amarillo City (North)",13351,0.1126 
"48","00200","U","TX","Panhandle Regional Planning Commission (Potter County)--Amarillo City (North)",105174,0.8874 
"48","00300","R","TX","Panhandle Regional Planning Commission (Randall County)--Amarillo City (South)",23896,0.1698 
"48","00300","U","TX","Panhandle Regional Planning Commission (Randall County)--Amarillo City (South)",116857,0.8302 
"48","00400","R","TX","South Plains Association of Governments--Outside Lubbock County",66860,0.552 
"48","00400","U","TX","South Plains Association of Governments--Outside Lubbock County",54265,0.448 
"48","00501","U","TX","South Plains Association of Governments--Lubbock County, Lubbock City (Central)",156648,1 
"48","00502","R","TX","South Plains Association of Governments--Lubbock County, Lubbock City (Outer)",32681,0.2122 
"48","00502","U","TX","South Plains Association of Governments--Lubbock County, Lubbock City (Outer)",121310,0.7878 
"48","00600","R","TX","North Texas Regional Planning Commission--Outside Wichita County & Wise County",124965,0.8006 
"48","00600","U","TX","North Texas Regional Planning Commission--Outside Wichita County & Wise County",31125,0.1994 
"48","00700","R","TX","North Texas Regional Planning Commission (Wichita County)--Wichita Falls City",16490,0.1275 
"48","00700","U","TX","North Texas Regional Planning Commission (Wichita County)--Wichita Falls City",112860,0.8725 
"48","00800","R","TX","Texoma COG--Grayson, Cooke & Fannin Counties",117627,0.5526 
"48","00800","U","TX","Texoma COG--Grayson, Cooke & Fannin Counties",95246,0.4474 
"48","00900","R","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",76109,0.3663 
"48","00900","U","TX","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",131666,0.6337 
"48","01000","R","TX","Ark-Tex COG (West)",100877,0.6414 
"48","01000","U","TX","Ark-Tex COG (West)",56394,0.3586 
"48","01100","R","TX","Ark-Tex COG (East)--Bowie & Cass Counties",58170,0.4794 
"48","01100","U","TX","Ark-Tex COG (East)--Bowie & Cass Counties",63177,0.5206 
"48","01200","R","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",80517,0.674 
"48","01200","U","TX","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",38939,0.326 
"48","01300","R","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",123313,0.9558 
"48","01300","U","TX","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",5699,0.0442 
"48","01400","R","TX","Kaufman County",60917,0.4192 
"48","01400","U","TX","Kaufman County",84393,0.5808 
"48","01501","R","TX","East Texas COG (Central)--Smith County (Outside Tyler City)",74776,0.6561 
"48","01501","U","TX","East Texas COG (Central)--Smith County (Outside Tyler City)",39197,0.3439 
"48","01502","R","TX","East Texas COG (Central)--Smith County (West) (Tyler City)",6766,0.0566 
"48","01502","U","TX","East Texas COG (Central)--Smith County (West) (Tyler City)",112740,0.9434 
"48","01600","R","TX","East Texas COG (Central)--Gregg County (Longview City)",16723,0.1346 
"48","01600","U","TX","East Texas COG (Central)--Gregg County (Longview City)",107516,0.8654 
"48","01700","R","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",86150,0.6886 
"48","01700","U","TX","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",38967,0.3114 
"48","01800","R","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",93480,0.6674 
"48","01800","U","TX","East Texas COG (Southwest)--Henderson & Anderson Counties",46592,0.3326 
"48","01901","U","TX","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUM",134556,1 
"48","01902","U","TX","Collin County (Southwest)--Plano City (West)",120540,1 
"48","01903","U","TX","Collin County (Southwest)--Plano City (Central)",107033,1 
"48","01904","R","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",1637,0.0108 
"48","01904","U","TX","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",149668,0.9892 
"48","01905","R","TX","Collin County (Central)--McKinney City",433,0.0028 
"48","01905","U","TX","Collin County (Central)--McKinney City",156692,0.9972 
"48","01907","R","TX","Collin County (East)",52921,0.2793 
"48","01907","U","TX","Collin County (East)",136578,0.7207 
"48","01908","R","TX","Collin County (Northwest)--Celina City & Prosper Town",10469,0.1035 
"48","01908","U","TX","Collin County (Northwest)--Celina City & Prosper Town",90678,0.8965 
"48","01909","U","TX","Collin County (Northwest)--Frisco City (East)",103260,1 
"48","02001","U","TX","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",132680,1 
"48","02002","R","TX","Denton County (Southeast)--Lewisville City",517,0.0044 
"48","02002","U","TX","Denton County (Southeast)--Lewisville City",116746,0.9956 
"48","02003","R","TX","Denton County (South Central)--Flower Mound Town & Highland Village City",16074,0.1052 
"48","02003","U","TX","Denton County (South Central)--Flower Mound Town & Highland Village City",136722,0.8948 
"48","02004","R","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",261,0.0014 
"48","02004","U","TX","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",186741,0.9986 
"48","02005","R","TX","Denton County (Central)--Denton (Central) & Corinth Cities",560,0.0044 
"48","02005","U","TX","Denton County (Central)--Denton (Central) & Corinth Cities",125904,0.9956 
"48","02006","R","TX","Denton County (North & West)--Denton City (Outer)",47884,0.2517 
"48","02006","U","TX","Denton County (North & West)--Denton City (Outer)",142333,0.7483 
"48","02101","R","TX","Ellis County",59073,0.3069 
"48","02101","U","TX","Ellis County",133382,0.6931 
"48","02102","R","TX","Johnson County",83617,0.4647 
"48","02102","U","TX","Johnson County",96310,0.5353 
"48","02200","R","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",70517,0.4974 
"48","02200","U","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",71240,0.5026 
"48","02301","R","TX","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities",857,0.0074 
"48","02301","U","TX","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities",114274,0.9926 
"48","02302","U","TX","Dallas County (Northeast)--Garland City (South)",105855,1 
"48","02303","R","TX","Dallas County (East)--Mesquite City (Central & Southeast)",2858,0.0222 
"48","02303","U","TX","Dallas County (East)--Mesquite City (Central & Southeast)",125729,0.9778 
"48","02304","R","TX","Dallas County (Southeast)--Dallas City (Southeast)",6247,0.0511 
"48","02304","U","TX","Dallas County (Southeast)--Dallas City (Southeast)",115965,0.9489 
"48","02305","U","TX","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",137067,1 
"48","02306","U","TX","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",129335,1 
"48","02307","U","TX","Dallas City (Northeast)--East of US-75",126484,1 
"48","02308","U","TX","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",114899,1 
"48","02309","U","TX","Dallas (Far North) & Richardson (Southwest) Cities",113717,1 
"48","02310","U","TX","Dallas (Far North)--Carrollton (Southeast) Cities & Addison Town, North of I-635",114977,1 
"48","02311","U","TX","Dallas City (North)--South of I-635 & West of US-75",113225,1 
"48","02312","U","TX","Dallas (West Central), University Park Cities & Highland Park Town",114098,1 
"48","02313","U","TX","Dallas City (Downtown)--North of I-30",134056,1 
"48","02314","R","TX","Dallas City (East Central)--South of I-30 & East of I-35E",132,0.001 
"48","02314","U","TX","Dallas City (East Central)--South of I-30 & East of I-35E",125857,0.999 
"48","02315","U","TX","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",109022,1 
"48","02316","U","TX","Dallas City (South Central)--North of I-20 & West of I-35E",103887,1 
"48","02317","R","TX","Dallas County (South)--DeSoto & Lancaster Cities",1768,0.0152 
"48","02317","U","TX","Dallas County (South)--DeSoto & Lancaster Cities",114288,0.9848 
"48","02318","R","TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",2872,0.0254 
"48","02318","U","TX","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",110130,0.9746 
"48","02319","R","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",160,0.0014 
"48","02319","U","TX","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",114467,0.9986 
"48","02320","R","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",219,0.0019 
"48","02320","U","TX","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",115098,0.9981 
"48","02321","U","TX","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",117195,1 
"48","02322","U","TX","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",128801,1 
"48","02400","R","TX","Parker County",95378,0.6435 
"48","02400","U","TX","Parker County",52844,0.3565 
"48","02501","R","TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",107,0.0009 
"48","02501","U","TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",121130,0.9991 
"48","02502","R","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",34,0.0002 
"48","02502","U","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",136380,0.9998 
"48","02503","U","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",136796,1 
"48","02504","U","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities PUM",116980,1 
"48","02505","R","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",679,0.0054 
"48","02505","U","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",124473,0.9946 
"48","02506","R","TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",7625,0.0565 
"48","02506","U","TX","Tarrant County (South Central)--Fort Worth City (Southeast)-South of I-20",127234,0.9435 
"48","02507","U","TX","Tarrant County (East)--Arlington City (West)-South of I-30 & East of Loop I-820",121038,1 
"48","02508","U","TX","Fort Worth City (East Central)-South of I-30, East of I-35W & Inside Loop I-820",119054,1 
"48","02509","R","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",97,0.0007 
"48","02509","U","TX","Fort Worth (Northeast)--Hurst (South) Cities, North of I-30",146313,0.9993 
"48","02510","U","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities",125530,1 
"48","02511","U","TX","Fort Worth City (North)--East of I-35W & West of US-377",130477,1 
"48","02512","U","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",114919,1 
"48","02513","U","TX","Fort Worth City (South Central) & Edgecliff Village Town",131615,1 
"48","02514","R","TX","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities",7704,0.0521 
"48","02514","U","TX","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities",140174,0.9479 
"48","02515","R","TX","Tarrant County (West)--Fort Worth City (West)",2570,0.0212 
"48","02515","U","TX","Tarrant County (West)--Fort Worth City (West)",118595,0.9788 
"48","02516","R","TX","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities",7106,0.0392 
"48","02516","U","TX","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities",174010,0.9608 
"48","02600","R","TX","West Central Texas COG (Outside Taylor County)",130740,0.6913 
"48","02600","U","TX","West Central Texas COG (Outside Taylor County)",58374,0.3087 
"48","02700","R","TX","West Central Texas COG--Taylor County, Abilene City",25070,0.1751 
"48","02700","U","TX","West Central Texas COG--Taylor County, Abilene City",118138,0.8249 
"48","02900","R","TX","Concho Valley COG--Tom Green County, San Angelo City",20021,0.1668 
"48","02900","U","TX","Concho Valley COG--Tom Green County, San Angelo City",99982,0.8332 
"48","03000","R","TX","Permian Basin Regional Planning Commission (Central)--Midland County, Midland City",23324,0.1372 
"48","03000","U","TX","Permian Basin Regional Planning Commission (Central)--Midland County, Midland City",146659,0.8628 
"48","03100","R","TX","Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City",15015,0.0909 
"48","03100","U","TX","Permian Basin Regional Planning Commission (Central)--Ector County, Odessa City",150156,0.9091 
"48","03305","R","TX","El Paso City (North)",1732,0.013 
"48","03305","U","TX","El Paso City (North)",131391,0.987 
"48","03306","R","TX","El Paso City (Northwest)",3762,0.0258 
"48","03306","U","TX","El Paso City (Northwest)",141796,0.9742 
"48","03307","R","TX","El Paso County (Outside El Paso City)--Horizon City",27197,0.1986 
"48","03307","U","TX","El Paso County (Outside El Paso City)--Horizon City",109736,0.8014 
"48","03308","U","TX","El Paso City (East)",183228,1 
"48","03309","R","TX","El Paso City (Southeast)--Socorro City",2140,0.0177 
"48","03309","U","TX","El Paso City (Southeast)--Socorro City",118928,0.9823 
"48","03310","U","TX","El Paso City (Central)",145747,1 
"48","03400","R","TX","Central Texas COG (West), Burnet & Llano Counties",92681,0.479 
"48","03400","U","TX","Central Texas COG (West), Burnet & Llano Counties",100820,0.521 
"48","03501","R","TX","Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",450,0.0025 
"48","03501","U","TX","Central Texas COG--Bell County (West), Killeen & Harker Heights Cities",181001,0.9975 
"48","03502","R","TX","Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",50294,0.2658 
"48","03502","U","TX","Central Texas COG--Bell County (North, East & South), Temple & Belton Cities",138902,0.7342 
"48","03600","R","TX","Brazos Valley COG (Outside Brazos County) & Milam County",117932,0.7688 
"48","03600","U","TX","Brazos Valley COG (Outside Brazos County) & Milam County",35468,0.2312 
"48","03700","R","TX","Heart of Texas COG--Outside McLennan County & Navarro County",120777,0.7307 
"48","03700","U","TX","Heart of Texas COG--Outside McLennan County & Navarro County",44505,0.2693 
"48","03801","R","TX","Heart of Texas COG--McLennan County-Waco City (Central)",399,0.0037 
"48","03801","U","TX","Heart of Texas COG--McLennan County-Waco City (Central)",108101,0.9963 
