"county","tract","blockgroup","cbsa20","CountyName","CBSAName20","pop20","afact"
"County code","Tract","Block group","Core-based statistical area code","County name","2020 CBSA name","Total population (2020 Census)","blockgroup-to-cbsa20 allocation factor"
"48031","9502.01","1","99999","Blanco TX","[not in any CBSA]",2143,1 
"48031","9502.01","2","99999","Blanco TX","[not in any CBSA]",821,1 
"48031","9502.01","3","99999","Blanco TX","[not in any CBSA]",667,1 
"48031","9502.02","1","99999","Blanco TX","[not in any CBSA]",1189,1 
"48031","9502.02","2","99999","Blanco TX","[not in any CBSA]",681,1 
"48031","9502.02","3","99999","Blanco TX","[not in any CBSA]",850,1 
"48033","9501.00","1","99999","Borden TX","[not in any CBSA]",631,1 
"48035","9501.00","1","99999","Bosque TX","[not in any CBSA]",901,1 
"48035","9501.00","2","99999","Bosque TX","[not in any CBSA]",1195,1 
"48035","9501.00","3","99999","Bosque TX","[not in any CBSA]",773,1 
"48035","9501.00","4","99999","Bosque TX","[not in any CBSA]",1328,1 
"48035","9502.00","1","99999","Bosque TX","[not in any CBSA]",1421,1 
"48035","9503.00","1","99999","Bosque TX","[not in any CBSA]",1155,1 
"48035","9503.00","2","99999","Bosque TX","[not in any CBSA]",637,1 
"48035","9504.00","1","99999","Bosque TX","[not in any CBSA]",1372,1 
"48035","9504.00","2","99999","Bosque TX","[not in any CBSA]",875,1 
"48035","9504.00","3","99999","Bosque TX","[not in any CBSA]",1486,1 
"48035","9505.00","1","99999","Bosque TX","[not in any CBSA]",990,1 
"48035","9505.00","2","99999","Bosque TX","[not in any CBSA]",1187,1 
"48035","9505.00","3","99999","Bosque TX","[not in any CBSA]",827,1 
"48035","9506.00","1","99999","Bosque TX","[not in any CBSA]",692,1 
"48035","9506.00","2","99999","Bosque TX","[not in any CBSA]",1002,1 
"48035","9507.00","1","99999","Bosque TX","[not in any CBSA]",1128,1 
"48035","9507.00","2","99999","Bosque TX","[not in any CBSA]",1266,1 
"48037","0101.00","1","45500","Bowie TX","Texarkana, TX-AR",783,1 
"48037","0101.00","2","45500","Bowie TX","Texarkana, TX-AR",1476,1 
"48037","0101.00","3","45500","Bowie TX","Texarkana, TX-AR",940,1 
"48037","0101.00","4","45500","Bowie TX","Texarkana, TX-AR",564,1 
"48037","0101.00","5","45500","Bowie TX","Texarkana, TX-AR",1182,1 
"48037","0104.00","1","45500","Bowie TX","Texarkana, TX-AR",899,1 
"48037","0104.00","2","45500","Bowie TX","Texarkana, TX-AR",607,1 
"48037","0104.00","3","45500","Bowie TX","Texarkana, TX-AR",1588,1 
"48037","0104.00","4","45500","Bowie TX","Texarkana, TX-AR",789,1 
"48037","0105.00","1","45500","Bowie TX","Texarkana, TX-AR",645,1 
"48037","0105.00","2","45500","Bowie TX","Texarkana, TX-AR",1217,1 
"48037","0105.00","3","45500","Bowie TX","Texarkana, TX-AR",1049,1 
"48037","0106.00","1","45500","Bowie TX","Texarkana, TX-AR",778,1 
"48037","0106.00","2","45500","Bowie TX","Texarkana, TX-AR",508,1 
"48037","0106.00","3","45500","Bowie TX","Texarkana, TX-AR",763,1 
"48037","0107.00","1","45500","Bowie TX","Texarkana, TX-AR",1169,1 
"48037","0107.00","2","45500","Bowie TX","Texarkana, TX-AR",1317,1 
"48037","0107.00","3","45500","Bowie TX","Texarkana, TX-AR",1120,1 
"48037","0107.00","4","45500","Bowie TX","Texarkana, TX-AR",1038,1 
"48037","0108.00","1","45500","Bowie TX","Texarkana, TX-AR",801,1 
"48037","0108.00","2","45500","Bowie TX","Texarkana, TX-AR",1230,1 
"48037","0108.00","3","45500","Bowie TX","Texarkana, TX-AR",916,1 
"48037","0108.00","4","45500","Bowie TX","Texarkana, TX-AR",1553,1 
"48037","0109.03","1","45500","Bowie TX","Texarkana, TX-AR",1118,1 
"48037","0109.03","2","45500","Bowie TX","Texarkana, TX-AR",1209,1 
"48037","0109.03","3","45500","Bowie TX","Texarkana, TX-AR",904,1 
"48037","0109.04","1","45500","Bowie TX","Texarkana, TX-AR",1844,1 
"48037","0109.04","2","45500","Bowie TX","Texarkana, TX-AR",1267,1 
"48037","0109.04","3","45500","Bowie TX","Texarkana, TX-AR",1196,1 
"48037","0109.05","1","45500","Bowie TX","Texarkana, TX-AR",1635,1 
"48037","0109.05","2","45500","Bowie TX","Texarkana, TX-AR",1402,1 
"48037","0109.06","1","45500","Bowie TX","Texarkana, TX-AR",1690,1 
"48037","0109.06","2","45500","Bowie TX","Texarkana, TX-AR",2609,1 
"48037","0109.06","3","45500","Bowie TX","Texarkana, TX-AR",845,1 
"48037","0110.01","1","45500","Bowie TX","Texarkana, TX-AR",1650,1 
"48037","0110.01","2","45500","Bowie TX","Texarkana, TX-AR",1495,1 
"48037","0110.02","1","45500","Bowie TX","Texarkana, TX-AR",2286,1 
"48037","0110.02","2","45500","Bowie TX","Texarkana, TX-AR",794,1 
"48037","0110.02","3","45500","Bowie TX","Texarkana, TX-AR",1559,1 
"48037","0111.01","1","45500","Bowie TX","Texarkana, TX-AR",1235,1 
"48037","0111.01","2","45500","Bowie TX","Texarkana, TX-AR",1308,1 
"48037","0111.01","3","45500","Bowie TX","Texarkana, TX-AR",1073,1 
"48037","0111.02","1","45500","Bowie TX","Texarkana, TX-AR",1225,1 
"48037","0111.02","2","45500","Bowie TX","Texarkana, TX-AR",1051,1 
"48037","0111.02","3","45500","Bowie TX","Texarkana, TX-AR",854,1 
"48037","0112.01","1","45500","Bowie TX","Texarkana, TX-AR",2052,1 
"48037","0112.01","2","45500","Bowie TX","Texarkana, TX-AR",1780,1 
"48037","0112.02","1","45500","Bowie TX","Texarkana, TX-AR",1130,1 
"48037","0112.02","2","45500","Bowie TX","Texarkana, TX-AR",1427,1 
"48037","0113.01","1","45500","Bowie TX","Texarkana, TX-AR",863,1 
"48037","0113.01","2","45500","Bowie TX","Texarkana, TX-AR",811,1 
"48037","0113.01","3","45500","Bowie TX","Texarkana, TX-AR",805,1 
"48037","0113.01","4","45500","Bowie TX","Texarkana, TX-AR",488,1 
"48037","0113.02","1","45500","Bowie TX","Texarkana, TX-AR",827,1 
"48037","0113.02","2","45500","Bowie TX","Texarkana, TX-AR",694,1 
"48037","0113.02","3","45500","Bowie TX","Texarkana, TX-AR",699,1 
"48037","0114.02","1","45500","Bowie TX","Texarkana, TX-AR",1323,1 
"48037","0114.02","2","45500","Bowie TX","Texarkana, TX-AR",795,1 
"48037","0114.03","1","45500","Bowie TX","Texarkana, TX-AR",1742,1 
"48037","0114.03","2","45500","Bowie TX","Texarkana, TX-AR",924,1 
"48037","0114.03","3","45500","Bowie TX","Texarkana, TX-AR",809,1 
"48037","0114.04","1","45500","Bowie TX","Texarkana, TX-AR",1389,1 
"48037","0114.04","2","45500","Bowie TX","Texarkana, TX-AR",993,1 
"48037","0114.04","3","45500","Bowie TX","Texarkana, TX-AR",1033,1 
"48037","0114.04","4","45500","Bowie TX","Texarkana, TX-AR",1110,1 
"48037","0115.01","1","45500","Bowie TX","Texarkana, TX-AR",1722,1 
"48037","0115.01","2","45500","Bowie TX","Texarkana, TX-AR",871,1 
"48037","0115.01","3","45500","Bowie TX","Texarkana, TX-AR",1117,1 
"48037","0115.01","4","45500","Bowie TX","Texarkana, TX-AR",1324,1 
"48037","0115.01","5","45500","Bowie TX","Texarkana, TX-AR",2836,1 
"48037","0115.02","1","45500","Bowie TX","Texarkana, TX-AR",1183,1 
"48037","0115.02","2","45500","Bowie TX","Texarkana, TX-AR",1606,1 
"48037","0116.01","1","45500","Bowie TX","Texarkana, TX-AR",542,1 
"48037","0116.01","2","45500","Bowie TX","Texarkana, TX-AR",1195,1 
"48037","0116.01","3","45500","Bowie TX","Texarkana, TX-AR",892,1 
"48037","0116.02","1","45500","Bowie TX","Texarkana, TX-AR",407,1 
"48037","0116.02","2","45500","Bowie TX","Texarkana, TX-AR",636,1 
"48037","0116.02","3","45500","Bowie TX","Texarkana, TX-AR",1344,1 
"48037","0117.00","1","45500","Bowie TX","Texarkana, TX-AR",1515,1 
"48037","0117.00","2","45500","Bowie TX","Texarkana, TX-AR",828,1 
"48039","6601.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1092,1 
"48039","6601.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1431,1 
"48039","6601.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1922,1 
"48039","6602.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1807,1 
"48039","6602.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2332,1 
"48039","6602.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1758,1 
"48039","6603.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1512,1 
"48039","6603.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2389,1 
"48039","6603.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1746,1 
"48039","6603.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1098,1 
"48039","6603.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1005,1 
"48039","6603.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2254,1 
"48039","6603.03","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",984,1 
"48039","6604.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1002,1 
"48039","6604.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1090,1 
"48039","6604.01","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",761,1 
"48039","6604.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1510,1 
"48039","6604.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2193,1 
"48039","6604.02","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",828,1 
"48039","6604.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1104,1 
"48039","6604.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1456,1 
"48039","6604.03","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",664,1 
"48039","6604.03","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",659,1 
"48039","6605.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",625,1 
"48039","6605.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1787,1 
"48039","6605.01","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",566,1 
"48039","6605.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1608,1 
"48039","6605.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1407,1 
"48039","6605.02","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1279,1 
"48039","6605.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",817,1 
"48039","6605.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1494,1 
"48039","6605.03","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",453,1 
"48039","6605.04","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1096,1 
"48039","6605.04","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",452,1 
"48039","6606.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1372,1 
"48039","6606.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1907,1 
"48039","6606.04","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2209,1 
"48039","6606.04","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1970,1 
"48039","6606.05","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3083,1 
"48039","6606.05","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3049,1 
"48039","6606.06","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3208,1 
"48039","6606.07","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1088,1 
"48039","6606.07","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1898,1 
"48039","6606.07","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2691,1 
"48039","6606.08","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1342,1 
"48039","6606.08","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1324,1 
"48039","6606.09","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2040,1 
"48039","6606.09","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2334,1 
"48039","6606.10","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3031,1 
"48039","6606.10","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2445,1 
"48039","6606.11","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2218,1 
"48039","6606.11","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",727,1 
"48039","6606.11","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2688,1 
"48039","6606.12","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1678,1 
"48039","6606.12","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1845,1 
"48039","6606.13","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1726,1 
"48039","6606.13","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2621,1 
"48039","6606.14","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2438,1 
"48039","6606.14","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2703,1 
"48039","6606.14","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1739,1 
"48039","6606.15","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3992,1 
"48039","6606.15","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1465,1 
"48039","6606.16","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3296,1 
"48039","6606.16","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1938,1 
"48039","6607.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1701,1 
"48039","6607.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1854,1 
"48039","6607.03","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1475,1 
"48039","6607.04","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2837,1 
"48039","6607.04","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2411,1 
"48039","6607.05","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2144,1 
"48039","6607.05","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1138,1 
"48039","6607.05","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2608,1 
"48039","6607.06","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2181,1 
"48039","6607.06","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2774,1 
"48039","6607.07","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1436,1 
"48039","6607.07","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2273,1 
"48039","6607.07","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",748,1 
"48039","6607.08","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3559,1 
"48039","6607.08","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3805,1 
"48039","6608.03","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1325,1 
"48039","6608.03","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",685,1 
"48039","6608.03","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2018,1 
"48039","6608.04","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2434,1 
"48039","6608.04","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1880,1 
"48039","6608.05","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2052,1 
"48039","6608.05","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",700,1 
"48039","6608.05","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2373,1 
"48039","6608.06","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1269,1 
"48039","6608.06","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1740,1 
"48039","6609.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1240,1 
"48039","6609.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",960,1 
"48039","6609.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2346,1 
"48039","6609.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2036,1 
"48039","6609.02","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2307,1 
"48039","6610.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1554,1 
"48039","6610.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2236,1 
"48039","6610.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2360,1 
"48039","6610.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2412,1 
"48039","6611.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1722,1 
"48039","6611.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1331,1 
"48039","6611.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",652,1 
"48039","6612.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1046,1 
"48039","6612.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",937,1 
"48039","6612.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2327,1 
"48039","6613.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",829,1 
"48039","6613.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",555,1 
"48039","6613.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1111,1 
"48039","6614.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",948,1 
"48039","6614.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1216,1 
"48039","6614.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",700,1 
"48039","6614.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1195,1 
"48039","6614.00","5","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2263,1 
"48039","6614.00","6","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",865,1 
"48039","6615.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2118,1 
"48039","6615.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1167,1 
"48039","6615.01","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1627,1 
"48039","6615.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3068,1 
"48039","6615.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1757,1 
"48039","6616.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",860,1 
"48039","6616.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1632,1 
"48039","6616.01","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",759,1 
"48039","6616.01","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2904,1 
"48039","6616.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",948,1 
"48039","6616.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2480,1 
"48039","6617.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1486,1 
"48039","6617.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",932,1 
"48039","6617.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",604,1 
"48039","6618.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",4905,1 
"48039","6618.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3816,1 
"48039","6619.01","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1826,1 
"48039","6619.01","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3463,1 
"48039","6619.01","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2735,1 
"48039","6619.02","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",8371,1 
"48039","6619.02","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1817,1 
"48039","6620.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3218,1 
"48039","6620.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",698,1 
"48039","6620.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",973,1 
"48039","6620.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",786,1 
"48039","6620.00","5","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",962,1 
"48039","6621.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2325,1 
"48039","6621.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1455,1 
"48039","6621.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2795,1 
"48039","6622.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1505,1 
"48039","6622.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1791,1 
"48039","6622.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1079,1 
"48039","6622.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2432,1 
"48039","6623.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1014,1 
"48039","6623.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1463,1 
"48039","6623.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",928,1 
"48039","6623.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1283,1 
"48039","6624.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1168,1 
"48039","6624.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1266,1 
"48039","6624.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1804,1 
"48039","6624.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1448,1 
"48039","6625.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2361,1 
"48039","6625.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",788,1 
"48039","6626.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",874,1 
"48039","6626.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",897,1 
"48039","6626.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1436,1 
"48039","6627.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1992,1 
"48039","6627.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",510,1 
"48039","6628.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1349,1 
"48039","6628.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",760,1 
"48039","6628.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",969,1 
"48039","6628.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",674,1 
"48039","6628.00","5","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1277,1 
"48039","6628.00","6","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",442,1 
"48039","6628.00","7","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1041,1 
"48039","6629.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1229,1 
"48039","6629.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1485,1 
"48039","6629.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1440,1 
"48039","6629.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",603,1 
"48039","6630.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1065,1 
"48039","6630.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",821,1 
"48039","6630.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",963,1 
"48039","6630.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1234,1 
"48039","6631.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1245,1 
"48039","6631.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2061,1 
"48039","6631.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1071,1 
"48039","6631.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2807,1 
"48039","6632.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1339,1 
"48039","6632.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1515,1 
"48039","6632.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2195,1 
"48039","6633.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1162,1 
"48039","6633.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1121,1 
"48039","6634.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",3058,1 
"48039","6634.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",648,1 
"48039","6634.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2101,1 
"48039","6634.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2294,1 
"48039","6635.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1593,1 
"48039","6635.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1310,1 
"48039","6635.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1216,1 
"48039","6635.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1492,1 
"48039","6636.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2169,1 
"48039","6636.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",903,1 
"48039","6636.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2336,1 
"48039","6637.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2335,1 
"48039","6637.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1606,1 
"48039","6638.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",2801,1 
"48039","6638.00","2","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1647,1 
"48039","6638.00","3","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1034,1 
"48039","6638.00","4","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",791,1 
"48039","6639.00","1","26420","Brazoria TX","Houston-The Woodlands-Sugar Land, TX",1061,1 
